experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
channel_sensitivity,mild_hetero,2,round_robin,3000,71.2045,260.5,3.7083333333333335,15.0,1.0,4.182333333333333,25.0,1.5,4.912,25.0,2.0,5.410666666666667,30.0,3.0,7.033333333333333,40.0,5.0,40.0,2.0,5.785333333333334,0.00011936333333333334,0.012433610972948372
channel_sensitivity,mild_hetero,2,periodic,3000,80.49333333333334,188.5,9.192,39.0,1.0,6.839333333333333,26.0,1.5,7.401,38.0,2.0,6.855666666666667,38.0,3.0,5.134666666666667,24.0,5.0,39.0,2.0,6.4637777777777785,0.000120449,0.012399740051478148
channel_sensitivity,mild_hetero,2,greedy,3000,54.5345,186.5,8.679333333333334,29.0,1.0,6.413666666666667,23.0,1.5,5.185666666666667,21.0,2.0,3.9433333333333334,17.0,3.0,2.8066666666666666,13.0,5.0,29.0,2.0,3.978555555555556,0.0007123533333333334,0.014038627035915852
channel_sensitivity,mild_hetero,2,random,3000,95.43683333333334,354.5,5.150333333333333,31.0,1.0,6.112333333333333,35.0,1.5,7.101,44.0,2.0,7.120333333333333,45.0,3.0,9.111,60.0,5.0,60.0,2.0,7.777444444444445,0.0013298186666666665,0.01618160109501332
channel_sensitivity,mild_hetero,3,whittle,3000,51.9885,162.5,5.6786666666666665,17.0,1.0,4.871,17.0,1.5,4.653333333333333,16.0,2.0,4.108333333333333,14.0,3.0,3.4743333333333335,14.0,5.0,17.0,2.0,4.078666666666667,0.002920977333333333,0.02199475804809481
channel_sensitivity,mild_hetero,3,round_robin,3000,69.89616666666667,230.5,3.7916666666666665,15.0,1.0,4.149,25.0,1.5,4.607,20.0,2.0,5.722333333333333,45.0,3.0,6.7,40.0,5.0,45.0,2.0,5.676444444444445,0.00011908333333333333,0.012290262035094202
channel_sensitivity,mild_hetero,3,periodic,3000,76.84866666666667,176.0,8.572333333333333,39.0,1.0,6.776,38.0,1.5,7.2683333333333335,38.0,2.0,6.169666666666667,27.0,3.0,5.013333333333334,25.0,5.0,39.0,2.0,6.150444444444445,0.000121673,0.012478846940211952
channel_sensitivity,mild_hetero,3,greedy,3000,54.86083333333333,153.5,8.869,30.0,1.0,6.421,21.0,1.5,5.247,18.0,2.0,3.957666666666667,15.0,3.0,2.7986666666666666,12.0,5.0,30.0,2.0,4.001111111111111,0.0007160283333333333,0.014403557986952364
channel_sensitivity,mild_hetero,3,random,3000,92.232,273.0,6.142333333333333,35.0,1.0,6.256666666666667,37.0,1.5,6.486,30.0,2.0,8.237,47.0,3.0,7.804333333333333,42.0,5.0,47.0,2.0,7.50911111111111,0.0013453353333333334,0.016240771976299584
channel_sensitivity,mild_hetero,4,whittle,3000,51.4295,175.5,5.684,21.0,1.0,4.781,18.0,1.5,4.610333333333333,17.0,2.0,4.001666666666667,17.0,3.0,3.4696666666666665,15.0,5.0,21.0,2.0,4.027222222222222,0.002898276333333333,0.0220372750191018
channel_sensitivity,mild_hetero,4,round_robin,3000,69.817,303.0,3.7666666666666666,25.0,1.0,4.290666666666667,30.0,1.5,4.715333333333334,30.0,2.0,5.572333333333333,25.0,3.0,6.693333333333333,45.0,5.0,45.0,2.0,5.660333333333334,0.00011929333333333333,0.012536305002868176
channel_sensitivity,mild_hetero,4,periodic,3000,78.81766666666667,201.0,9.361,52.0,1.0,6.68,26.0,1.5,7.153,26.0,2.0,6.488,26.0,3.0,5.133333333333334,26.0,5.0,52.0,2.0,6.258111111111112,0.00011959866666666667,0.012290732003748417
channel_sensitivity,mild_hetero,4,greedy,3000,55.121,174.0,8.887333333333334,32.0,1.0,6.466666666666667,22.0,1.5,5.227,22.0,2.0,3.956,15.0,3.0,2.8423333333333334,12.0,5.0,32.0,2.0,4.008444444444444,0.0007139373333333333,0.014140926068648696
channel_sensitivity,mild_hetero,4,random,3000,98.483,354.0,6.092,52.0,1.0,6.454666666666666,40.0,1.5,6.772666666666667,46.0,2.0,7.099,40.0,3.0,9.573333333333334,58.0,5.0,58.0,2.0,7.815,0.0013317816666666667,0.01628407498355955
channel_sensitivity,mild_hetero,5,whittle,3000,51.858666666666664,152.0,5.609333333333334,21.0,1.0,4.874,18.0,1.5,4.611666666666666,17.0,2.0,4.0616666666666665,16.0,3.0,3.506,12.0,5.0,21.0,2.0,4.059777777777778,0.0028959513333333335,0.02201232803054154
channel_sensitivity,mild_hetero,5,round_robin,3000,70.55533333333334,230.5,3.75,25.0,1.0,4.144,25.0,1.5,4.8486666666666665,25.0,2.0,5.947333333333333,30.0,3.0,6.61,40.0,5.0,40.0,2.0,5.802,0.00012848666666666667,0.012990335002541542
channel_sensitivity,mild_hetero,5,periodic,3000,78.13916666666667,189.5,8.841,39.0,1.0,7.321,51.0,1.5,7.102333333333333,26.0,2.0,6.622333333333334,38.0,3.0,4.849,25.0,5.0,51.0,2.0,6.191222222222223,0.00012210533333333333,0.012473177048377693
channel_sensitivity,mild_hetero,5,greedy,3000,55.13633333333333,163.0,8.992666666666667,31.0,1.0,6.493333333333333,22.0,1.5,5.150666666666667,18.0,2.0,4.004666666666667,16.0,3.0,2.8176666666666668,13.0,5.0,31.0,2.0,3.991000000000001,0.0007057453333333333,0.014020322007127106
channel_sensitivity,mild_hetero,5,random,3000,93.25733333333334,306.0,5.734,35.0,1.0,5.875333333333334,34.0,1.5,6.930666666666666,55.0,2.0,7.929666666666667,45.0,3.0,8.212,54.0,5.0,55.0,2.0,7.690777777777778,0.0013566300000000002,0.016305365948937833
channel_sensitivity,mild_hetero,6,whittle,3000,50.92366666666667,131.5,5.564333333333333,18.0,1.0,4.814666666666667,17.0,1.5,4.56,15.0,2.0,3.993,13.0,3.0,3.4076666666666666,12.0,5.0,18.0,2.0,3.9868888888888883,0.0029232159999999997,0.02212576603051275
channel_sensitivity,mild_hetero,6,round_robin,3000,68.02533333333334,220.5,3.7,20.0,1.0,4.224,20.0,1.5,4.537,25.0,2.0,5.885666666666666,30.0,3.0,6.251666666666667,35.0,5.0,35.0,2.0,5.558111111111111,0.00012469666666666668,0.01261712599080056
channel_sensitivity,mild_hetero,6,periodic,3000,79.6135,186.0,9.460666666666667,78.0,1.0,7.095666666666666,52.0,1.5,7.359333333333334,26.0,2.0,6.513,26.0,3.0,5.050333333333334,28.0,5.0,78.0,2.0,6.307555555555556,0.00012016833333333334,0.012475989060476422
channel_sensitivity,mild_hetero,6,greedy,3000,54.460166666666666,192.0,8.823,31.0,1.0,6.434333333333333,23.0,1.5,5.1866666666666665,17.0,2.0,3.8596666666666666,16.0,3.0,2.8066666666666666,14.0,5.0,31.0,2.0,3.951,0.0007163246666666666,0.014217543066479266
channel_sensitivity,mild_hetero,6,random,3000,90.6695,316.0,5.612333333333333,45.0,1.0,6.165,38.0,1.5,6.722666666666667,50.0,2.0,7.770333333333333,40.0,3.0,7.810666666666667,55.0,5.0,55.0,2.0,7.434555555555556,0.001345049,0.01627721101976931
channel_sensitivity,mild_hetero,7,whittle,3000,52.3935,142.5,5.725,18.0,1.0,4.853,17.0,1.5,4.585333333333334,16.0,2.0,4.116666666666666,16.0,3.0,3.5736666666666665,12.0,5.0,18.0,2.0,4.091888888888889,0.0029570973333333333,0.02221779793035239
channel_sensitivity,mild_hetero,7,round_robin,3000,69.50866666666667,298.0,3.7666666666666666,20.0,1.0,4.374,20.0,1.5,4.753666666666667,30.0,2.0,5.460666666666667,25.0,3.0,6.658333333333333,40.0,5.0,40.0,2.0,5.6242222222222225,0.00012328433333333333,0.012464696890674531
channel_sensitivity,mild_hetero,7,periodic,3000,79.43216666666666,200.0,9.135666666666667,39.0,1.0,7.087666666666666,38.0,1.5,7.229,38.0,2.0,6.499,37.0,3.0,5.142,28.0,5.0,39.0,2.0,6.29,0.00012155533333333333,0.012455040938220918
channel_sensitivity,mild_hetero,7,greedy,3000,55.38466666666667,144.5,8.819333333333333,26.0,1.0,6.543333333333333,22.0,1.5,5.324666666666666,16.0,2.0,3.9636666666666667,14.0,3.0,2.842,11.0,5.0,26.0,2.0,4.043444444444445,0.0007179906666666667,0.014161281986162066
channel_sensitivity,mild_hetero,7,random,3000,94.62466666666667,347.5,6.066,36.0,1.0,5.936,34.0,1.5,6.8036666666666665,46.0,2.0,7.804666666666667,47.0,3.0,8.526666666666667,55.0,5.0,55.0,2.0,7.711666666666667,0.0013678123333333333,0.01644867693539709
