slot,action,sample_ready,channel_success,weighted_aoi,aoi_0,aoi_1,aoi_2
764,1,0,0,22.0,4,6,2
765,1,1,0,28.0,5,7,3
766,1,1,1,20.0,6,1,4
767,2,1,1,14.0,7,2,1
768,0,1,1,13.0,1,3,2
769,2,1,1,13.0,2,4,1
770,1,1,1,11.0,3,1,2
771,2,1,0,17.0,4,2,3
772,2,1,1,14.0,5,3,1
773,1,0,0,20.0,6,4,2
774,1,1,1,18.0,7,1,3
775,2,0,0,24.0,8,2,4
776,2,1,1,18.0,9,3,1
777,0,1,1,15.0,1,4,2
778,1,1,0,21.0,2,5,3
779,1,1,1,17.0,3,1,4
780,2,1,1,11.0,4,2,1
781,1,1,1,13.0,5,1,2
782,2,0,0,19.0,6,2,3
783,2,1,1,16.0,7,3,1
784,0,1,1,15.0,1,4,2
785,1,1,1,13.0,2,1,3
786,2,1,1,10.0,3,2,1
787,1,1,0,16.0,4,3,2
788,2,1,1,16.0,5,4,1
789,1,1,1,14.0,6,1,2
790,2,1,1,14.0,7,2,1
791,0,1,1,13.0,1,3,2
792,2,1,1,13.0,2,4,1
793,1,1,0,19.0,3,5,2
794,1,1,0,25.0,4,6,3
795,1,1,0,31.0,5,7,4
796,1,0,0,37.0,6,8,5
797,1,0,0,43.0,7,9,6
798,2,1,0,49.0,8,10,7
799,2,1,1,34.0,9,11,1
800,1,1,1,18.0,10,1,2
801,0,1,1,14.0,1,2,3
802,2,1,1,11.0,2,3,1
803,1,1,1,11.0,3,1,2
804,2,1,0,17.0,4,2,3
805,2,1,1,14.0,5,3,1
806,1,0,0,20.0,6,4,2
807,1,1,0,26.0,7,5,3
808,1,1,1,22.0,8,1,4
809,2,1,1,16.0,9,2,1
810,0,1,1,13.0,1,3,2
811,2,0,0,19.0,2,4,3
812,2,1,0,25.0,3,5,4
813,2,1,1,19.0,4,6,1
814,1,1,1,13.0,5,1,2
815,2,1,1,13.0,6,2,1
816,0,1,1,13.0,1,3,2
817,2,1,1,13.0,2,4,1
818,1,0,0,19.0,3,5,2
819,1,1,1,15.0,4,1,3
820,2,1,1,12.0,5,2,1
821,0,1,1,13.0,1,3,2
822,2,1,0,19.0,2,4,3
823,2,0,0,25.0,3,5,4
824,2,0,0,31.0,4,6,5
825,2,1,1,22.0,5,7,1
826,1,1,0,28.0,6,8,2
827,1,1,1,18.0,7,1,3
828,2,1,1,15.0,8,2,1
829,0,0,0,21.0,9,3,2
830,0,1,1,18.0,1,4,3
831,2,0,0,24.0,2,5,4
832,2,1,0,30.0,3,6,5
833,2,0,0,36.0,4,7,6
834,2,1,1,24.0,5,8,1
835,1,1,1,14.0,6,1,2
836,2,1,0,20.0,7,2,3
837,2,1,1,17.0,8,3,1
838,0,1,1,15.0,1,4,2
839,1,1,1,13.0,2,1,3
840,2,0,0,19.0,3,2,4
841,2,1,1,13.0,4,3,1
842,1,1,1,13.0,5,1,2
843,2,0,0,19.0,6,2,3
844,2,0,0,25.0,7,3,4
845,2,1,1,19.0,8,4,1
846,1,1,1,17.0,9,1,2
847,0,1,1,14.0,1,2,3
848,2,1,1,11.0,2,3,1
849,1,1,0,17.0,3,4,2
850,1,1,1,15.0,4,1,3
851,2,1,1,12.0,5,2,1
852,0,1,1,13.0,1,3,2
853,2,0,0,19.0,2,4,3
854,2,1,0,25.0,3,5,4
855,2,1,1,19.0,4,6,1
856,1,1,1,13.0,5,1,2
857,2,1,1,13.0,6,2,1
858,0,1,1,13.0,1,3,2
859,2,1,1,13.0,2,4,1
860,1,1,1,11.0,3,1,2
861,2,1,1,11.0,4,2,1
862,1,1,0,17.0,5,3,2
863,2,1,1,17.0,6,4,1
864,1,1,1,15.0,7,1,2
865,0,1,1,14.0,1,2,3
866,2,1,1,11.0,2,3,1
867,1,1,1,11.0,3,1,2
868,2,0,0,17.0,4,2,3
869,2,1,1,14.0,5,3,1
870,1,1,1,14.0,6,1,2
871,2,1,1,14.0,7,2,1
872,0,1,1,13.0,1,3,2
873,2,1,1,13.0,2,4,1
874,1,1,1,11.0,3,1,2
875,2,0,0,17.0,4,2,3
876,2,1,1,14.0,5,3,1
877,1,1,1,14.0,6,1,2
878,2,1,1,14.0,7,2,1
879,0,1,1,13.0,1,3,2
880,2,1,1,13.0,2,4,1
881,1,1,0,19.0,3,5,2
882,1,0,0,25.0,4,6,3
883,1,1,1,19.0,5,1,4
884,2,1,1,13.0,6,2,1
885,0,1,1,13.0,1,3,2
886,2,1,1,13.0,2,4,1
887,1,1,0,19.0,3,5,2
888,1,1,1,15.0,4,1,3
889,2,1,1,12.0,5,2,1
890,0,1,1,13.0,1,3,2
891,2,1,1,13.0,2,4,1
892,1,0,0,19.0,3,5,2
893,1,1,1,15.0,4,1,3
894,2,1,0,21.0,5,2,4
895,2,1,0,27.0,6,3,5
896,2,0,0,33.0,7,4,6
897,2,1,1,21.0,8,5,1
898,1,0,0,27.0,9,6,2
899,1,1,1,21.0,10,1,3
900,0,1,1,17.0,1,2,4
901,2,0,0,23.0,2,3,5
902,2,1,1,14.0,3,4,1
903,1,0,0,20.0,4,5,2
904,1,1,1,16.0,5,1,3
905,2,0,0,22.0,6,2,4
906,2,1,1,16.0,7,3,1
907,0,1,0,22.0,8,4,2
908,1,0,0,28.0,9,5,3
909,1,1,1,24.0,10,1,4
910,2,1,1,18.0,11,2,1
911,0,1,1,13.0,1,3,2
912,2,0,0,19.0,2,4,3
913,2,1,1,16.0,3,5,1
914,1,1,1,12.0,4,1,2
915,2,1,1,12.0,5,2,1
916,0,1,1,13.0,1,3,2
917,2,0,0,19.0,2,4,3
918,2,1,1,16.0,3,5,1
919,1,1,0,22.0,4,6,2
920,1,1,0,28.0,5,7,3
921,1,1,0,34.0,6,8,4
922,1,1,1,24.0,7,1,5
923,2,1,0,30.0,8,2,6
924,2,1,1,18.0,9,3,1
925,0,1,1,15.0,1,4,2
926,1,1,1,13.0,2,1,3
927,2,1,1,10.0,3,2,1
928,1,1,1,12.0,4,1,2
929,2,1,1,12.0,5,2,1
930,0,1,1,13.0,1,3,2
931,2,0,0,19.0,2,4,3
932,2,1,0,25.0,3,5,4
933,2,1,1,19.0,4,6,1
934,1,1,1,13.0,5,1,2
935,2,1,0,19.0,6,2,3
936,2,1,0,25.0,7,3,4
937,2,1,1,19.0,8,4,1
938,1,1,0,25.0,9,5,2
939,1,1,1,21.0,10,1,3
940,0,1,1,17.0,1,2,4
941,2,1,1,11.0,2,3,1
942,1,1,1,11.0,3,1,2
943,2,1,0,17.0,4,2,3
944,2,1,1,14.0,5,3,1
945,1,1,1,14.0,6,1,2
946,2,1,1,14.0,7,2,1
947,0,1,0,20.0,8,3,2
948,0,1,1,18.0,1,4,3
949,2,1,1,15.0,2,5,1
950,1,0,0,21.0,3,6,2
951,1,1,1,15.0,4,1,3
952,2,1,1,12.0,5,2,1
953,0,1,0,18.0,6,3,2
954,2,0,0,24.0,7,4,3
955,2,1,1,21.0,8,5,1
956,1,1,0,27.0,9,6,2
957,1,1,1,21.0,10,1,3
958,0,1,1,17.0,1,2,4
959,2,1,1,11.0,2,3,1
960,1,1,1,11.0,3,1,2
961,2,1,1,11.0,4,2,1
962,1,1,1,13.0,5,1,2
963,2,1,1,13.0,6,2,1
964,0,1,1,13.0,1,3,2
965,2,1,1,13.0,2,4,1
966,1,1,0,19.0,3,5,2
967,1,1,1,15.0,4,1,3
968,2,0,0,21.0,5,2,4
969,2,1,0,27.0,6,3,5
970,2,0,0,33.0,7,4,6
971,2,1,0,39.0,8,5,7
972,2,1,1,24.0,9,6,1
973,1,0,0,30.0,10,7,2
974,1,1,0,36.0,11,8,3
975,1,1,1,26.0,12,1,4
976,2,0,0,32.0,13,2,5
977,2,1,1,23.0,14,3,1
978,0,1,1,15.0,1,4,2
979,1,0,0,21.0,2,5,3
980,1,0,0,27.0,3,6,4
981,2,1,1,21.0,4,7,1
982,1,1,1,13.0,5,1,2
983,2,1,1,13.0,6,2,1
984,0,1,1,13.0,1,3,2
985,2,1,1,13.0,2,4,1
986,1,1,1,11.0,3,1,2
987,2,1,1,11.0,4,2,1
988,1,0,0,17.0,5,3,2
989,2,1,1,17.0,6,4,1
990,1,1,1,15.0,7,1,2
991,0,1,1,14.0,1,2,3
992,2,1,0,20.0,2,3,4
993,2,1,0,26.0,3,4,5
994,2,1,1,17.0,4,5,1
995,1,1,1,13.0,5,1,2
996,2,1,0,19.0,6,2,3
997,2,0,0,25.0,7,3,4
998,2,0,0,31.0,8,4,5
999,2,0,0,37.0,9,5,6
1000,2,1,1,25.0,10,6,1
