experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
weight_sensitivity,high_w_4,5,random,3000,57.32333333333333,234.0,5.734,35.0,1.0,5.875333333333334,34.0,1.0,6.930666666666666,55.0,1.0,7.767333333333333,45.0,1.0,7.754,54.0,4.0,55.0,2.0,7.754,0.0013576636666666666,0.016685922048054636
weight_sensitivity,high_w_4,6,whittle,3000,31.27466666666667,119.0,4.833333333333333,17.0,1.0,4.834666666666666,18.0,1.0,4.8646666666666665,19.0,1.0,4.8726666666666665,20.0,1.0,2.9673333333333334,15.0,4.0,20.0,2.0,2.9673333333333334,0.0029272393333333335,0.021843909984454513
weight_sensitivity,high_w_4,6,round_robin,3000,41.803333333333335,160.0,3.7,20.0,1.0,4.224,20.0,1.0,4.537,25.0,1.0,5.702333333333334,30.0,1.0,5.91,35.0,4.0,35.0,2.0,5.91,0.00012509233333333334,0.01253632502630353
weight_sensitivity,high_w_4,6,periodic,3000,41.525333333333336,118.0,5.716,32.0,1.0,6.266,32.0,1.0,7.9526666666666666,48.0,1.0,8.989333333333333,64.0,1.0,3.150333333333333,17.0,4.0,64.0,2.0,3.150333333333333,0.00012059366666666667,0.012309625977650285
weight_sensitivity,high_w_4,6,greedy,3000,33.422333333333334,119.0,5.979333333333333,21.0,1.0,5.986666666666666,20.0,1.0,6.022,20.0,1.0,5.985,19.0,1.0,2.3623333333333334,14.0,4.0,21.0,2.0,2.3623333333333334,0.0007004746666666666,0.01410432206466794
weight_sensitivity,high_w_4,6,random,3000,56.92433333333334,238.0,5.612333333333333,45.0,1.0,6.165,38.0,1.0,6.722666666666667,50.0,1.0,7.596333333333333,40.0,1.0,7.707,55.0,4.0,55.0,2.0,7.707,0.001343414,0.01633013505488634
weight_sensitivity,high_w_4,7,whittle,3000,31.508333333333333,96.0,4.853,15.0,1.0,4.883333333333334,18.0,1.0,4.916,17.0,1.0,4.950666666666667,19.0,1.0,2.9763333333333333,11.0,4.0,19.0,2.0,2.9763333333333333,0.0029065393333333332,0.022078305017203093
weight_sensitivity,high_w_4,7,round_robin,3000,42.571666666666665,196.0,3.7666666666666666,20.0,1.0,4.374,20.0,1.0,4.753666666666667,30.0,1.0,5.277333333333333,25.0,1.0,6.1,40.0,4.0,40.0,2.0,6.1,0.00012838666666666667,0.012670740950852633
weight_sensitivity,high_w_4,7,periodic,3000,40.74,110.0,6.164,32.0,1.0,6.29,32.0,1.0,6.859333333333334,32.0,1.0,8.186666666666667,40.0,1.0,3.31,18.0,4.0,40.0,2.0,3.31,0.00012477733333333334,0.012519308016635478
weight_sensitivity,high_w_4,7,greedy,3000,33.61833333333333,90.0,6.022666666666667,19.0,1.0,6.038666666666667,19.0,1.0,6.006,18.0,1.0,6.075,20.0,1.0,2.369,11.0,4.0,20.0,2.0,2.369,0.0007100763333333333,0.014213273068889976
weight_sensitivity,high_w_4,7,random,3000,58.937,258.0,6.066,36.0,1.0,5.936,34.0,1.0,6.8036666666666665,46.0,1.0,7.640666666666666,47.0,1.0,8.122666666666667,55.0,4.0,55.0,2.0,8.122666666666667,0.0013549010000000002,0.016371213016100228
weight_sensitivity,high_w_4,8,whittle,3000,31.126666666666665,82.0,4.798666666666667,14.0,1.0,4.837666666666666,15.0,1.0,4.841333333333333,17.0,1.0,4.853,15.0,1.0,2.949,10.0,4.0,17.0,2.0,2.949,0.0029131030000000002,0.021843572962097824
